EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TEST_LOSS	TEST_PRECISION	TEST_RECALL	TEST_F1
28	05:16:27	0	0.1000	1.0707329867770836	0.8297441005706787	0.8793	0.8964	0.8878
29	05:32:48	0	0.1000	1.0783869901543144	0.8051037192344666	0.881	0.8945	0.8877
30	05:49:11	1	0.1000	1.0613136872555475	0.8083864450454712	0.8913	0.9008	0.896
31	06:05:29	0	0.1000	1.1004201916028868	0.8382747173309326	0.8808	0.8836	0.8822
32	06:22:07	1	0.1000	1.044034427067019	0.7998647689819336	0.9054	0.8901	0.8977
33	06:39:30	0	0.1000	1.0527237166398726	0.8116203546524048	0.8886	0.9039	0.8962
34	06:55:56	1	0.1000	1.0130203313797526	0.7811377048492432	0.887	0.9014	0.8941
35	07:12:01	0	0.1000	1.0461127750528683	0.7711116671562195	0.8909	0.9027	0.8968
36	07:28:30	1	0.1000	0.9901902979274966	0.8447405099868774	0.8742	0.8854	0.8798
37	07:44:44	0	0.1000	0.982453612036675	0.7319257855415344	0.8981	0.8989	0.8985
38	08:01:07	0	0.1000	1.0263177175191964	0.8815089464187622	0.865	0.9023	0.8833
39	08:17:21	1	0.1000	0.9638199892433934	0.737087607383728	0.8962	0.9023	0.8992
40	08:33:34	0	0.1000	0.9783886476132855	0.7829498052597046	0.8893	0.903	0.8961
41	08:49:45	1	0.1000	0.9658980928127121	0.8077373504638672	0.8847	0.8933	0.889
42	09:06:01	2	0.1000	0.9590784438751029	0.7668294906616211	0.8915	0.9023	0.8969
43	09:22:07	0	0.1000	0.9675043461457739	0.7569538354873657	0.8913	0.8883	0.8898
44	09:38:15	1	0.1000	0.9364230610289663	0.8324123620986938	0.8752	0.8995	0.8872
45	09:54:45	0	0.1000	0.9332043251151558	0.7571436762809753	0.8906	0.8973	0.8939
46	10:11:15	0	0.1000	0.8798536047245722	0.7316116094589233	0.8968	0.9061	0.9014
47	10:27:17	0	0.1000	0.8865687052408854	0.7177383899688721	0.899	0.9058	0.9024
48	10:43:34	1	0.1000	0.8820773644267388	0.7434909343719482	0.8963	0.9064	0.9013
49	10:59:41	2	0.1000	0.8970314901579851	0.7337754964828491	0.8963	0.9061	0.9012
50	11:15:55	3	0.1000	0.8549877292705033	0.7481827139854431	0.8935	0.9008	0.8971
51	11:32:10	0	0.1000	0.8952208517482446	0.7622680068016052	0.8926	0.913	0.9027
52	11:48:36	1	0.1000	0.8462784567718986	0.7969624400138855	0.8895	0.9067	0.898
53	12:04:52	0	0.1000	0.8469732636175815	0.7242397665977478	0.9042	0.913	0.9086
54	12:21:07	1	0.1000	0.8356196542955795	0.7707916498184204	0.8882	0.9099	0.8989
55	12:37:31	0	0.1000	0.8662411816090158	0.738976240158081	0.9002	0.9002	0.9002
56	12:53:57	1	0.1000	0.839791788994891	0.7029295563697815	0.9031	0.9133	0.9082
57	13:10:15	2	0.1000	0.8188224569806513	0.728488028049469	0.8976	0.9111	0.9043
58	13:26:24	0	0.1000	0.810125303718279	0.7681675553321838	0.8978	0.9133	0.9055
59	13:42:43	0	0.1000	0.8193342993094487	0.7252019047737122	0.9067	0.9005	0.9036
60	13:58:59	1	0.1000	0.798743633729107	0.7547114491462708	0.8922	0.9092	0.9006
61	14:15:05	0	0.1000	0.8083478369802799	0.7316476702690125	0.909	0.9039	0.9064
62	14:31:35	1	0.1000	0.7731835909609525	0.7399701476097107	0.9012	0.9045	0.9028
63	14:47:51	0	0.1000	0.8044600962842785	0.7817015051841736	0.8916	0.9114	0.9014
64	15:04:13	1	0.1000	0.7594349740436243	0.7297075390815735	0.9073	0.898	0.9026
65	15:20:23	0	0.1000	0.767846221443992	0.7550437450408936	0.9036	0.9064	0.905
66	15:36:49	1	0.1000	0.7713358124846932	0.7113639116287231	0.899	0.9055	0.9022
67	15:53:04	2	0.1000	0.7776431334468553	0.721495509147644	0.9034	0.9045	0.9039
68	16:09:33	3	0.1000	0.744429313161838	0.7699252367019653	0.8984	0.9158	0.907
69	16:25:50	0	0.1000	0.7835983832677206	0.7288786172866821	0.9063	0.9114	0.9088
70	16:42:12	1	0.1000	0.7628410989008609	0.7193536758422852	0.9068	0.9102	0.9085
71	16:58:29	2	0.1000	0.7380534999025693	0.7184975147247314	0.9075	0.9089	0.9082
72	17:14:50	0	0.1000	0.7355121977674136	0.7834156155586243	0.8965	0.9136	0.905
73	17:30:55	0	0.1000	0.7445813316219257	0.7569943070411682	0.8965	0.9136	0.905
74	17:47:22	1	0.1000	0.7476483291050173	0.7244707942008972	0.9006	0.9102	0.9054
75	18:03:44	2	0.1000	0.7482378070459426	0.7653440833091736	0.9013	0.9174	0.9093
76	18:20:00	3	0.1000	0.7181692655731298	0.7300817966461182	0.9065	0.9105	0.9085
77	18:36:18	0	0.1000	0.7090765882588033	0.7552998661994934	0.8994	0.9064	0.9029
78	18:52:42	0	0.1000	0.7030364244988879	0.7258993983268738	0.9062	0.913	0.9096
79	19:09:04	0	0.1000	0.7031619769972075	0.7272464632987976	0.9053	0.9064	0.9058
80	19:25:21	1	0.1000	0.6987859235619599	0.7224228382110596	0.9055	0.9092	0.9073
81	19:41:43	0	0.1000	0.7205504883760177	0.7690827250480652	0.9019	0.9121	0.907
82	19:57:52	1	0.1000	0.7115640713358825	0.8340617418289185	0.886	0.9174	0.9014
83	20:14:16	2	0.1000	0.7073750450926007	0.730258047580719	0.9057	0.9142	0.9099
84	20:30:34	3	0.1000	0.6925303465540305	0.7808773517608643	0.8954	0.9114	0.9033
85	20:47:01	0	0.1000	0.6823486352116807	0.7605912685394287	0.9029	0.9136	0.9082
86	21:03:23	0	0.1000	0.6706242077755478	0.8342435956001282	0.8879	0.9174	0.9024
87	21:19:48	0	0.1000	0.6815012511592241	0.736384391784668	0.9062	0.9192	0.9127
88	21:35:55	1	0.1000	0.6671035823956976	0.761859655380249	0.8992	0.9102	0.9047
89	21:52:13	0	0.1000	0.6932779996650024	0.7424783110618591	0.9103	0.918	0.9141
90	22:08:40	1	0.1000	0.6580380448755229	0.7609555125236511	0.9038	0.9061	0.9049
91	22:24:44	0	0.1000	0.6825538307615796	0.7282236814498901	0.9087	0.9155	0.9121
92	22:41:00	1	0.1000	0.6767878363717277	0.7867913842201233	0.9014	0.9155	0.9084
93	22:57:12	2	0.1000	0.636566013285199	0.7723090648651123	0.9101	0.9121	0.9111
94	23:13:21	0	0.1000	0.6593137098558294	0.7871266007423401	0.893	0.9164	0.9045
95	23:29:33	1	0.1000	0.6749266907104157	0.8298027515411377	0.8896	0.9133	0.9013
96	23:45:46	2	0.1000	0.6368562785334557	0.7869235277175903	0.8985	0.9117	0.9051
97	00:02:02	3	0.1000	0.6317153719236266	0.7853727340698242	0.9018	0.9086	0.9052
98	00:18:21	0	0.1000	0.6270395153723423	0.7957826852798462	0.912	0.9142	0.9131
99	00:34:43	0	0.1000	0.6361684870420012	0.7962456941604614	0.9036	0.9152	0.9094
100	00:50:52	1	0.1000	0.6082659472459517	0.8219231963157654	0.8978	0.9127	0.9052
101	01:07:13	0	0.1000	0.6301902963680291	0.7578388452529907	0.9042	0.9183	0.9112
102	01:23:14	1	0.1000	0.6358597263600092	0.7949479818344116	0.9055	0.918	0.9117
103	01:39:30	2	0.1000	0.6324061451468078	0.7575514316558838	0.909	0.9161	0.9125
104	01:55:47	3	0.1000	0.5861675353170192	0.7905687093734741	0.9035	0.9177	0.9105
105	02:12:05	0	0.1000	0.6144501102045647	0.76962810754776	0.9059	0.9161	0.911
106	02:28:15	1	0.1000	0.5810725838883118	0.7674419283866882	0.9101	0.913	0.9115
107	02:44:33	0	0.1000	0.6239607369749801	0.7662661671638489	0.908	0.9142	0.9111
108	03:00:46	1	0.1000	0.587731419869189	0.7943905591964722	0.9088	0.9199	0.9143
109	03:16:58	2	0.1000	0.5994201752374757	0.7963880896568298	0.9073	0.9218	0.9145
110	03:33:04	3	0.1000	0.6379881070095038	0.7629397511482239	0.9082	0.9136	0.9109
111	03:49:22	0	0.0500	0.5580356621517325	0.7675305008888245	0.9088	0.9164	0.9126
112	04:05:32	0	0.0500	0.5281403285902251	0.8000252842903137	0.9049	0.9146	0.9097
113	04:21:53	0	0.0500	0.5335341699468265	0.7830036282539368	0.9083	0.918	0.9131
114	04:38:17	1	0.0500	0.5467181329457265	0.7964797616004944	0.9088	0.9196	0.9142
115	04:54:35	2	0.0500	0.5400966844468746	0.790604293346405	0.9064	0.9149	0.9106
116	05:10:53	3	0.0500	0.5228917205108786	0.8006572723388672	0.908	0.9171	0.9125
117	05:27:10	0	0.0500	0.5328209087158899	0.7906450033187866	0.9086	0.9205	0.9145
118	05:43:37	1	0.0500	0.5249415621067743	0.7831189036369324	0.9075	0.9177	0.9126
119	05:59:51	2	0.0500	0.5583564631594052	0.7880831956863403	0.907	0.9186	0.9128
120	06:16:07	3	0.0500	0.5192308583349552	0.7923174500465393	0.9123	0.918	0.9151
121	06:32:27	0	0.0500	0.5166398406778492	0.8061349391937256	0.9077	0.9199	0.9138
122	06:48:39	0	0.0500	0.5241497457027435	0.7884747982025146	0.9112	0.9152	0.9132
123	07:05:00	1	0.0500	0.4942390112756933	0.8036239147186279	0.9063	0.9177	0.912
124	07:21:19	0	0.0500	0.5227265489176385	0.8038806319236755	0.9093	0.9136	0.9114
125	07:37:37	1	0.0500	0.5180848000934289	0.7931036353111267	0.9117	0.9142	0.9129
126	07:53:54	2	0.0500	0.4815150941692808	0.7889353632926941	0.9104	0.9164	0.9134
127	08:10:10	0	0.0500	0.5010765714090575	0.7940549850463867	0.9067	0.9186	0.9126
128	08:26:19	1	0.0500	0.5577501545912065	0.8018643856048584	0.9065	0.9161	0.9113
129	08:42:24	2	0.0500	0.4708915817662605	0.8004130721092224	0.9053	0.9121	0.9087
130	08:58:56	0	0.0500	0.4793006221078477	0.816756546497345	0.9066	0.9177	0.9121
131	09:15:06	1	0.0500	0.5070407315620087	0.8240395784378052	0.908	0.918	0.913
132	09:31:26	2	0.0500	0.48730663514737066	0.8024355173110962	0.912	0.918	0.915
133	09:47:38	3	0.0500	0.49861807774447797	0.797652542591095	0.9091	0.9142	0.9116
134	10:03:52	0	0.0250	0.5014557561034676	0.8017353415489197	0.9086	0.9146	0.9116
135	10:20:02	1	0.0250	0.4469065748670566	0.8054128289222717	0.9097	0.9142	0.9119
136	10:36:08	0	0.0250	0.46932730397338385	0.8016993999481201	0.9093	0.9164	0.9128
137	10:52:23	1	0.0250	0.4476334197716143	0.814909815788269	0.9092	0.9149	0.912
138	11:08:46	2	0.0250	0.46474135709258746	0.8272323608398438	0.9077	0.9142	0.9109
139	11:25:01	3	0.0250	0.4968488666246522	0.8160352110862732	0.9096	0.9164	0.913
140	11:41:20	0	0.0125	0.4651019460750076	0.8105935454368591	0.9095	0.9152	0.9123
141	11:57:47	1	0.0125	0.44815926244423826	0.8160103559494019	0.9101	0.9161	0.9131
142	12:14:01	2	0.0125	0.4519307051064833	0.8129270672798157	0.9097	0.9146	0.9121
143	12:30:19	3	0.0125	0.4458403229338568	0.8160955905914307	0.909	0.913	0.911
144	12:46:35	0	0.0125	0.45654208780084765	0.8157678842544556	0.9091	0.9139	0.9115
145	13:02:41	1	0.0125	0.4343838909137174	0.822148323059082	0.9094	0.9139	0.9116
146	13:18:52	0	0.0125	0.4617167759991292	0.8147764801979065	0.9073	0.9127	0.91
147	13:35:09	1	0.0125	0.4576032907707886	0.8146703839302063	0.9089	0.9146	0.9117
148	13:51:33	2	0.0125	0.47285720518550034	0.8190135359764099	0.9101	0.9158	0.9129
149	14:07:43	3	0.0125	0.47827148924833573	0.8184010982513428	0.9082	0.9136	0.9109
